paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
3000;2300220;Kovelanjärvi eli Myllyjärvi;W;Vedenkorkeus;23.071;Lopetettu;12.9.1993;21.1.2004;Uusimaa;5626.0;5600.0;;;
3003;8102900;Mankinjoki, kehä III:n silta;W;Vedenkorkeus;81.057;Lopetettu;8.5.1995;29.10.2014;Uusimaa;-55.0;-80.0;;;
3007;2300810;Vähäjärvi;W;Vedenkorkeus;23.022;Lopetettu;15.1.1995;18.4.2010;Uusimaa;;;;;869.0
3010;2200500;Petäjärvi;W;Vedenkorkeus;22.008;Lopetettu;18.8.1995;29.7.2003;Uusimaa;3625.0;3600.0;;;
3011;2105100;Otalampi;W;Vedenkorkeus;21.045;Lopetettu;14.5.1997;12.1.2006;Uusimaa;6634.0;6609.0;;;
3012;3501310;Vitsiälänvuolle, ala (Hauhonselkä);W;Vedenkorkeus;35.772;Lopetettu;1.5.1998;30.11.2009;Kanta-Häme;8334.0;8307.0;;;
3013;8102500;Viikin luonnonsuojelualue;W;Vedenkorkeus;81V049;Lopetettu;22.6.1999;21.9.2007;Uusimaa;25.0;0.0;;;
3014;2300410;Kotojärvi eli Lahnusta;W;Vedenkorkeus;23.092;Lopetettu;10.1.2000;13.9.2013;Uusimaa;4824.0;4799.0;;;
3016;2104800;Luhtaanmäenjoki (Keimola);W;Vedenkorkeus;21.012;Lopetettu;7.1.1997;16.6.2025;Uusimaa;2519.0;2494.0;;;
3022;0410470;Rautjärvi;W;Vedenkorkeus;04.193;Lopetettu;19.3.1979;10.1.2003;Etelä-Karjala;19.0;0.0;;;
3043;1410931;Villikkalanjoki, pato;W;Vedenkorkeus;14.116;Lopetettu;17.9.1990;24.12.2007;Kymenlaakso;1744.0;1722.0;;;
3046;0410812;Keskimmäinen;W;Vedenkorkeus;04.115;Lopetettu;11.5.1970;31.12.2009;Etelä-Savo;78804.0;78780.0;;;
3047;0410423;Nevajärvi;W;Vedenkorkeus;04.253;Lopetettu;20.3.1970;28.12.2008;Etelä-Savo;11709.0;;;11675.0;
3054;5300910;Vääräjoki, Torvenperän silta;W;Vedenkorkeus;53.094;Lopetettu;5.5.1975;31.12.1995;Pohjois-Pohjanmaa;52.0;;;0.0;
3057;5400130;Parkkimanjärvi;W;Vedenkorkeus;54.059;Lopetettu;24.1.1978;31.12.2001;Pohjois-Pohjanmaa;52.0;;;0.0;
3058;5400140;Komujärvi;W;Vedenkorkeus;54.053;Lopetettu;1.1.1981;31.12.1988;Pohjois-Pohjanmaa;52.0;;;0.0;
3059;5300810;Siiponjoki, Kurikkala;W;Vedenkorkeus;53.016;Lopetettu;5.5.1975;31.1.1998;Pohjois-Pohjanmaa;52.0;;;0.0;
3063;1800430;Sääksjärvi, Mäntsälä;W;Vedenkorkeus;18.062;Lopetettu;31.5.2002;28.12.2015;Uusimaa;7155.0;7130.0;;;
3064;2300241;Valkjärvi, Sammatti;W;Vedenkorkeus;23.074;Lopetettu;16.11.2000;19.12.2008;Uusimaa;5648.0;5622.0;;;
3065;2300242;Ruokjärvi;W;Vedenkorkeus;23.074;Lopetettu;14.12.2000;19.12.2008;Uusimaa;6049.0;6023.0;;;
3066;2300243;Haarjärvi;W;Vedenkorkeus;23.074;Lopetettu;17.11.2000;30.9.2008;Uusimaa;5736.0;5710.0;;;
3067;2300244;Kirmustenjärvi;W;Vedenkorkeus;23.024;Lopetettu;16.11.2000;13.12.2013;Uusimaa;5395.0;5369.0;;;
3069;2300231;Ruutinlampi;W;Vedenkorkeus;23.061;Lopetettu;12.4.2002;25.12.2008;Uusimaa;6500.0;6474.0;;;
3076;1300102;Keisarinkoski;W;Vedenkorkeus;13.002;Lopetettu;2.4.2003;17.12.2008;Kymenlaakso;29.0;;0.0;;
3105;3503110;Kalvola, Muulinjärvi;W;Vedenkorkeus;35.285;Lopetettu;1.4.1954;20.5.2014;Kanta-Häme;28.0;0.0;;;
3106;3509113;Oksjärvi;W;Vedenkorkeus;35.937;Lopetettu;22.8.2001;26.11.2003;Kanta-Häme;11027.0;11000.0;;;
3111;3502320;Torho;W;Vedenkorkeus;35.886;Lopetettu;5.4.1969;30.9.2004;Kanta-Häme;9144.0;9117.0;;;
3112;3502520;Lehijärvi;W;Vedenkorkeus;35.237;Lopetettu;22.9.1971;2.2.2009;Kanta-Häme;8030.0;8002.0;;;
3115;3502510;Hattelmalanjärvi;W;Vedenkorkeus;35.233;Lopetettu;29.7.1953;30.9.2012;Kanta-Häme;28.0;0.0;;;
3124;3501211;Kuohijärvi;W;Vedenkorkeus;35.782;Lopetettu;10.5.1993;23.9.2007;Kanta-Häme;27.0;0.0;;;
3126;3501920;Puujoki, kartanon silta, (koiravuolle);W;Vedenkorkeus;35.822;Lopetettu;10.3.1939;24.4.1964;Kanta-Häme;27.0;0.0;;;
3128;3501840;Ormajärvi;W;Vedenkorkeus;35.792;Lopetettu;30.8.2001;27.4.2022;Kanta-Häme;26.0;0.0;;;
3130;3501220;Ekojärvi, ekojoki, vähä-evo;W;Vedenkorkeus;35.787;Lopetettu;16.10.2000;27.11.2013;Kanta-Häme;8743.0;8716.0;;;
3135;3501830;Viipsjärvi;W;Vedenkorkeus;35.836;Lopetettu;14.9.2003;27.2.2005;Kanta-Häme;26.0;0.0;;;
3137;1405820;Salaksjärvi;W;Vedenkorkeus;14.221;Lopetettu;;;Päijät-Häme;8616.0;8589.0;;;
3139;1405810;Kirkjärvi;W;Vedenkorkeus;14.228;Lopetettu;14.1.1980;28.1.1999;Päijät-Häme;8491.0;8464.0;;;
3140;1406922;Kärkjärvi, herneniemen luoteisranta;W;Vedenkorkeus;14.163;Lopetettu;24.10.2000;28.11.2003;Päijät-Häme;9204.0;9180.0;;;
3144;1405710;Iso Suojärvi;W;Vedenkorkeus;14.823;Lopetettu;9.5.1996;21.7.2019;Keski-Suomi;27.0;0.0;;;
3148;8101800;Lapinjärvi;W;Vedenkorkeus;81.027;Lopetettu;4.1.2003;28.12.2011;Uusimaa;2330.0;2305.0;;2300.0;
3149;1500100;Taasianjoki, Kimonkylä;W;Vedenkorkeus;15.003;Lopetettu;17.5.1989;30.9.2015;Uusimaa;2416.0;;;2387.0;
3150;2300830;Hormajärvi;W;Vedenkorkeus;23.025;Lopetettu;3.6.2003;27.12.2015;Uusimaa;3205.0;3180.0;;;
3151;2300245;Raatinjoki;W;Vedenkorkeus;23.024;Lopetettu;5.7.2001;19.4.2005;Uusimaa;3242.0;3216.0;;;
3154;1405010;Suolivesi;W;Vedenkorkeus;14.524;Lopetettu;18.4.2004;30.4.2010;Keski-Suomi;3242.0;3216.0;;;
3161;2300246;Raatinjoki;W;Vedenkorkeus;23.024;Lopetettu;15.1.2004;22.8.2014;Uusimaa;3563.0;3537.0;;;
3165;3505610;Harahuhta, Kuorevesi;W;Vedenkorkeus;35.611;Lopetettu;1.9.2004;28.2.2007;Pirkanmaa;9854.0;9823.0;;;
3167;0405702;Rotimojärvi;W;Vedenkorkeus;04.546;Lopetettu;5.1.2004;31.12.2008;Pohjois-Savo;15313.0;15280.0;;;
3168;1600120;Siippo eli Niemenjärvi, pato;W;Vedenkorkeus;16.005;Lopetettu;29.4.1986;24.11.1995;Uusimaa;3834.0;3809.0;;;
3169;1600130;Sopajärvi, laskujoki;W;Vedenkorkeus;16.005;Lopetettu;23.4.1986;24.11.1995;Uusimaa;3826.0;3801.0;;;
3170;1601210;Koskenkylänjoki, Hammarfors;W;Vedenkorkeus;16.001;Lopetettu;19.3.1986;8.4.1991;Uusimaa;627.0;;;597.0;
3171;1700700;Kotojärvi, Myrskylä;W;Vedenkorkeus;17.006;Lopetettu;1.6.1955;24.9.1995;Uusimaa;3725.0;3700.0;;;
3172;1900410;Kotojärvi, lintutorni;W;Vedenkorkeus;19.004;Lopetettu;4.4.1984;30.12.1996;Uusimaa;7503.0;7479.0;;;
3173;1900420;Kotojärvi, Luhtaanoja;W;Vedenkorkeus;19.004;Lopetettu;4.4.1984;27.4.1997;Uusimaa;7423.0;7399.0;;;
3174;2200630;Karhujärvi eli Björnträsk;W;Vedenkorkeus;22.003;Lopetettu;1.4.1995;26.9.2005;Uusimaa;2744.0;;;2712.0;
3175;2200640;Siuntionjoki, Kvarnbyn pato;W;Vedenkorkeus;22.002;Lopetettu;12.10.1995;26.11.1995;Uusimaa;2732.0;;;2700.0;
3177;2300111;Pyhäjärvi, Vanjoen silta;W;Vedenkorkeus;23.042;Lopetettu;1.1.1984;31.12.1992;Uusimaa;7240.0;7214.0;;;
3178;2300401;Olkkalanjoki, myllypato;W;Vedenkorkeus;23.091;Lopetettu;5.1.1979;15.1.1993;Uusimaa;3525.0;3500.0;;;
3179;2300247;Nummenjoki, Kuilunnokka;W;Vedenkorkeus;23.071;Lopetettu;9.4.1987;26.11.1991;Uusimaa;3426.0;3400.0;;;
3181;8102010;Loviisanjoki, vikaksen silta;W;Vedenkorkeus;81.027;Lopetettu;2.1.1977;14.12.1992;Uusimaa;1138.0;1114.0;;;
3183;8102820;Juusjärvi;W;Vedenkorkeus;81.057;Lopetettu;1.4.1962;15.10.1964;Uusimaa;3057.0;;;3025.0;
3184;8102830;Lapinkylänjärvi;W;Vedenkorkeus;81.057;Lopetettu;1.3.1959;15.11.1964;Uusimaa;3057.0;;;3025.0;
3202;2400500;Omenojärvi;W;Vedenkorkeus;24.063;Lopetettu;7.4.1983;31.1.2011;Varsinais-Suomi;6595.0;6568.0;;;
3205;3510610;Kullaanjoki, jokihaaran silta;W;Vedenkorkeus;35.142;Lopetettu;1.2.1967;31.3.2002;Satakunta;2801.0;2765.0;;;
3209;3600141;Suomijärvi, kattilajoen silta;W;Vedenkorkeus;36.084;Lopetettu;3.6.2001;29.11.2005;Satakunta;14079.0;14043.0;;;
3210;5400310;Piipsjärvi;W;Vedenkorkeus;54.071;Lopetettu;19.2.1986;28.12.1999;Pohjois-Pohjanmaa;14079.0;14043.0;;;
3220;1405520;Viheri;W;Vedenkorkeus;14.831;Lopetettu;1.5.1999;30.11.2006;Keski-Suomi;9356.0;9328.0;;;
3221;1401830;Horonalanen;W;Vedenkorkeus;14.622;Lopetettu;15.5.1987;19.6.2008;Keski-Suomi;12361.0;12329.0;;;
3228;1401820;Vartejärvi;W;Vedenkorkeus;14.622;Lopetettu;15.5.1987;30.12.2008;Keski-Suomi;12333.0;12301.0;;;
3229;1401720;Hepolampi;W;Vedenkorkeus;14.623;Lopetettu;13.5.1987;11.5.2003;Keski-Suomi;14368.0;14335.0;;;
3230;1400720;Ala-Viivajärvi;W;Vedenkorkeus;14.445;Lopetettu;1.7.2000;29.10.2004;Keski-Suomi;14968.0;14935.0;;;
3231;1400730;Ylä-Viivajärvi;W;Vedenkorkeus;14.445;Lopetettu;8.10.1999;26.10.2001;Keski-Suomi;15523.0;15490.0;;;
3261;8101920;Savijärvi, Sipoo;W;Vedenkorkeus;81.043;Lopetettu;4.1.1983;29.11.1995;Uusimaa;2907.0;2882.0;;;
3268;4900430;Rauman silta;W;Vedenkorkeus;49.023;Lopetettu;;;Keski-Pohjanmaa;2907.0;2882.0;;;
3269;4900420;Kattilakoski;W;Vedenkorkeus;49.023;Lopetettu;3.12.1970;31.12.1987;Keski-Pohjanmaa;41.0;0.0;;;
3270;4900421;Haaviston silta;W;Vedenkorkeus;49.022;Lopetettu;1.1.1971;27.12.1979;Pohjanmaa;56.0;;;0.0;
3271;4900422;Laiskaniemi;W;Vedenkorkeus;49.022;Lopetettu;;;Pohjanmaa;56.0;;;0.0;
3272;4900342;Paasilan silta;W;Vedenkorkeus;49.022;Lopetettu;11.12.1970;31.12.1985;Pohjanmaa;4236.0;4194.0;;4180.0;
3273;4900343;Tastin sillan yläp.;W;Vedenkorkeus;49.021;Lopetettu;1.1.1971;30.4.1983;Pohjanmaa;2457.0;2415.0;;2402.0;
3274;5100340;Sykäräinen;W;Vedenkorkeus;51.031;Lopetettu;7.5.1975;31.8.1983;Keski-Pohjanmaa;11274.0;;;11222.0;
3281;3509170;Tammela, Talpianjärvi;W;Vedenkorkeus;35.938;Lopetettu;23.4.2004;6.10.2010;Kanta-Häme;28.0;0.0;;;
3282;0406412;Patalahti-ylä;W;Vedenkorkeus;04.282;Lopetettu;11.4.2003;31.12.2008;Pohjois-Savo;8170.0;8140.0;;;
3283;0406411;Patalahti-ala;W;Vedenkorkeus;04.282;Lopetettu;11.4.2003;31.12.2008;Pohjois-Savo;8168.0;8138.0;;8128.0;
3284;1402741;Korppinen;W;Vedenkorkeus;14.734;Lopetettu;14.12.2004;28.10.2020;Pohjois-Savo;11627.0;11595.0;;;
3285;3502620;Hattula, Lepaa-Vanajanselkä;W;Vedenkorkeus;35.232;Lopetettu;24.4.2005;10.8.2016;Kanta-Häme;47.0;17.0;0.0;;
3286;3502610;Hattula, Mierola;W;Vedenkorkeus;35.232;Lopetettu;22.5.2005;17.7.2006;Kanta-Häme;47.0;17.0;0.0;;
3304;2105200;Tuusulanjoki, Jokitien silta;W;Vedenkorkeus;21.081;Lopetettu;12.1.2005;20.12.2011;Uusimaa;3390.0;3364.0;;;
3305;2105500;Tuusulanjoki, Katriinantiensilta;W;Vedenkorkeus;21.081;Lopetettu;1.4.2005;20.12.2011;Uusimaa;2626.0;2600.0;;;
3306;2105400;Tuusulanjoki, Myllykylä;W;Vedenkorkeus;21.081;Lopetettu;5.4.2005;20.8.2012;Uusimaa;3196.0;3170.0;;;
3307;2105410;Tuusulanjoki, Soiniityntien silta;W;Vedenkorkeus;21.081;Lopetettu;1.4.2005;20.12.2011;Uusimaa;3347.0;3321.0;;;
3317;0407913;Keskimmäinen;W;Vedenkorkeus;04.692;Lopetettu;1.11.2004;30.8.2008;Pohjois-Savo;8206.0;8180.0;;;
3318;3509114;Jänijärvi;W;Vedenkorkeus;35.973;Lopetettu;26.10.1938;30.1.2022;Kanta-Häme;28.0;0.0;;;
3323;2400111;Lohilampi;W;Vedenkorkeus;24.033;Lopetettu;5.6.2005;19.11.2008;Uusimaa;5939.0;5913.0;;;
3325;3502430;Joutjärvi;W;Vedenkorkeus;35.882;Lopetettu;;;Kanta-Häme;28.0;0.0;;;
3332;0300451;Kangaskoski, ala;W;Vedenkorkeus;03.011;Lopetettu;1.1.2006;31.7.2021;Etelä-Karjala;19.0;0.0;;;
1827;0406410;Onkivesi, Vianto, ylä;W;Vedenkorkeus;04.511;Lopetettu;16.03.1863;31.12.1873;Pohjois-Savo;8244.0;;8190.0;;
1829;0406600;Kallavesi, Ruokovirta, ylä;W;Vedenkorkeus;04.282;Lopetettu;01.03.1868;31.12.1965;Pohjois-Savo;7968.0;7939.0;7915.0;;
1837;0407300;Alaluostanjärvi;W;Vedenkorkeus;04.681;Lopetettu;9.8.1916;30.6.1992;Pohjois-Savo;10431.0;10406.0;;10396.0;
1838;0407400;Keyritynjoki;W;Vedenkorkeus;04.672;Lopetettu;1.1.1966;31.12.1987;Pohjois-Savo;11164.0;11138.0;;11128.0;
1840;0407600;Vuotjärvi, Lastukoski, ala;W;Vedenkorkeus;04.621;Lopetettu;1.1.1907;31.7.1992;Pohjois-Savo;9292.0;9266.0;9242.0;;
1842;0407620;Vuotjärvi, Niskakoski;W;Vedenkorkeus;04.621;Lopetettu;1.1.1920;31.12.1958;Pohjois-Savo;48.0;;0.0;;
1843;0407622;Juankoski, Uittoruuhi;W;Vedenkorkeus;04.621;Lopetettu;1.1.1932;31.12.1958;Pohjois-Savo;48.0;;0.0;;
1844;0407630;Juankosken voimalaitos, ala;W;Vedenkorkeus;04.612;Lopetettu;2.1.1929;30.9.2008;Pohjois-Savo;48.0;;0.0;;
1847;0407710;Lammensalmi,Y;W;Vedenkorkeus;04.612;Lopetettu;1.1.1962;31.12.1995;Pohjois-Savo;49.0;;0.0;;
1850;0407800;Kallavesi, Ruokovirta, ala;W;Vedenkorkeus;04.281;Lopetettu;01.01.1880;31.12.1990;Pohjois-Savo;7935.0;7906.0;7885.0;;
1852;0407930;Räimänkoski;W;Vedenkorkeus;04.281;Lopetettu;29.3.1982;11.1.2018;Pohjois-Savo;8206.0;8178.0;;;
1854;0407980;Suvasvesi;W;Vedenkorkeus;04.273;Lopetettu;20.12.1971;31.12.1972;Pohjois-Savo;8206.0;8178.0;;;
1857;0408110;Leppävirta;W;Vedenkorkeus;04.271;Lopetettu;1.1.1925;31.12.1990;Pohjois-Savo;8087.0;;8042.0;;
1858;0408140;Unnukka, Kopolanvirta 4;W;Vedenkorkeus;04.271;Lopetettu;1.1.1945;28.12.1971;Pohjois-Savo;8078.0;;8036.0;;
1859;0408150;Unnukka, Kopolanvirta 5;W;Vedenkorkeus;04.271;Lopetettu;1.1.1945;31.12.1974;Pohjois-Savo;8067.0;;8025.0;;
1860;0408160;Unnukka, Kopolanvirta 6;W;Vedenkorkeus;04.271;Lopetettu;1.1.1945;31.12.1974;Pohjois-Savo;8074.0;;8032.0;;
1861;0408170;Unnukka, Pitkälänniemi;W;Vedenkorkeus;04.271;Lopetettu;10.1.1945;31.10.1974;Pohjois-Savo;8043.0;;8001.0;;
1864;0408310;Vaikonjoki, Kärenjärvi;W;Vedenkorkeus;04.742;Lopetettu;26.5.1986;31.8.1993;Pohjois-Savo;10255.0;10231.0;;;
1866;0408410;Kaavinjärvi, Kaavinkoski;W;Vedenkorkeus;04.731;Lopetettu;1.1.1960;15.1.2018;Pohjois-Savo;9979.0;9955.0;;;
1867;0408500;Juojärvi, Pölläsenlahti;W;Vedenkorkeus;04.711;Lopetettu;18.6.1912;31.3.1933;Pohjois-Karjala;9955.0;;9914.0;;
1868;0408510;Juojärvi, Ohtaansalmi;W;Vedenkorkeus;04.711;Lopetettu;1.1.1959;30.6.1992;Pohjois-Karjala;10035.0;10010.0;;10000.0;
1870;0408600;Juojärvi, Patoonkoski;W;Vedenkorkeus;04.711;Lopetettu;1.1.1908;31.12.1930;Pohjois-Karjala;10027.0;;9984.0;;
1871;0408610;Juojärvi, Taivallahti, ylä;W;Vedenkorkeus;04.711;Lopetettu;1.1.1928;31.12.1995;Pohjois-Karjala;9881.0;9857.0;9838.0;;
1872;0408620;Varisvesi, Varistaipale, ala;W;Vedenkorkeus;04.273;Lopetettu;1.8.1927;31.12.1995;Pohjois-Karjala;7906.0;7882.0;7864.0;;
1874;0408800;Kermajärvi, Karvio, ala;W;Vedenkorkeus;04.274;Lopetettu;01.01.1897;31.12.1995;Pohjois-Karjala;7791.0;7767.0;7747.0;;
1876;0409000;Kerman kanava, ala;W;Vedenkorkeus;04.274;Lopetettu;2.4.1902;31.12.1995;Pohjois-Karjala;7519.0;7497.0;7480.0;;
1877;0409100;Vihovuonteen kanava, ylä;W;Vedenkorkeus;04.274;Lopetettu;1.1.1903;31.12.1995;Pohjois-Karjala;7520.0;7497.0;7480.0;;
1878;0409200;Ruokovesi, Vihovuonne, ala;W;Vedenkorkeus;04.274;Lopetettu;2.4.1902;31.12.1995;Pohjois-Karjala;7410.0;7387.0;7370.0;;
1879;0409300;Ruokovesi, Pilppa, ylä;W;Vedenkorkeus;04.221;Lopetettu;1.1.1903;30.11.1999;Pohjois-Karjala;7416.0;7394.0;7377.0;;
1880;0409400;Pilpan kanava, ala;W;Vedenkorkeus;04.221;Lopetettu;1.4.1902;31.12.1995;Pohjois-Karjala;7313.0;7291.0;7275.0;;
1882;0409600;Osmajärvi, Sorsakoski, ala;W;Vedenkorkeus;04.262;Lopetettu;1.1.1926;31.12.1993;Pohjois-Savo;7921.0;7895.0;7876.0;;
1883;0409700;Kuvansi, Kuvansinjoki;W;Vedenkorkeus;04.261;Lopetettu;1.1.1913;28.2.1978;Pohjois-Savo;7772.0;;7730.0;;
1885;0409900;Sysmäjärvi;W;Vedenkorkeus;04.251;Lopetettu;1.1.1912;31.12.1956;Pohjois-Savo;8703.0;;8660.0;;
1887;0410000;Kolkonjärvi;W;Vedenkorkeus;04.242;Lopetettu;1.7.1911;31.3.1933;Etelä-Savo;8703.0;;8660.0;;
1888;0410100;Haukivesi, Taipale, ala;W;Vedenkorkeus;04.211;Lopetettu;01.01.1864;31.1.2010;Pohjois-Savo;43.0;18.0;0.0;;
1890;0410310;Haukivesi, Savonlinna, ylä;W;Vedenkorkeus;04.211;Lopetettu;11.7.1911;31.12.1993;Etelä-Savo;7517.0;7496.0;7489.0;;
1893;0410420;Rautjärvi, Siikakoski;W;Vedenkorkeus;04.112;Lopetettu;7.1.1975;31.12.1993;Etelä-Savo;7895.0;7871.0;7857.0;;
1896;0410800;Saimaa, Mikkeli;W;Vedenkorkeus;04.151;Lopetettu;4.6.1909;30.9.1992;Etelä-Savo;7446.0;7420.0;7406.0;;
1897;0411000;Louhivesi, Juurisalmi;W;Vedenkorkeus;04.151;Lopetettu;01.07.1867;31.12.1987;Etelä-Savo;7264.0;7239.0;7230.0;;
1899;0411100;Saimaa, Puumala;W;Vedenkorkeus;04.112;Lopetettu;01.01.1885;31.12.1931;Etelä-Savo;7544.0;;7514.0;;
1901;0411210;Saimaa, Lauritsala;W;Vedenkorkeus;04.112;Lopetettu;1.1.1968;31.12.1984;Etelä-Karjala;7257.0;7237.0;7231.0;;
1902;0411300;Saimaa, Vuoksenniska;W;Vedenkorkeus;04.112;Lopetettu;1.1.1931;31.12.1936;Etelä-Karjala;7488.0;;7464.0;;
1903;0411310;Saimaa, Niskalampi;W;Vedenkorkeus;04.112;Lopetettu;1.4.1931;31.1.1987;Etelä-Karjala;7295.0;7276.0;7271.0;;
1904;0411410;Vuoksi, Tainionkoski, pato;W;Vedenkorkeus;04.112;Lopetettu;1.1.1932;30.6.1987;Etelä-Karjala;24.0;;0.0;;
1905;0411430;Vuoksi, Tainionkoski, ylä;W;Vedenkorkeus;04.111;Lopetettu;1.1.1971;31.12.1995;Etelä-Karjala;24.0;;0.0;;
1906;0411520;Vuoksi, Tainionkoski, ala;W;Vedenkorkeus;04.111;Lopetettu;1.1.1932;31.12.1995;Etelä-Karjala;24.0;;0.0;;
1907;0411710;Vuoksi, Mellonlahti;W;Vedenkorkeus;04.191;Lopetettu;1.1.1939;31.12.1980;Etelä-Karjala;4236.0;4217.0;4213.0;;
1908;0411740;Vuoksi, Saunaranta;W;Vedenkorkeus;04.191;Lopetettu;1.1.1981;30.4.1994;Etelä-Karjala;4169.0;;4146.0;;
1909;0411800;Vuoksi, Kyyrönkoski;W;Vedenkorkeus;04.191;Lopetettu;1.1.1936;31.12.1964;Etelä-Karjala;4103.0;4084.0;4080.0;;
1910;0411910;Vuoksi, Kyyrönkoski, ala;W;Vedenkorkeus;04.191;Lopetettu;1.1.1945;31.10.1947;Etelä-Karjala;4026.0;;4003.0;;
1911;0412000;Vuoksi, Myllykoski, ala;W;Vedenkorkeus;04.191;Lopetettu;1.1.1911;31.12.1943;Etelä-Karjala;3699.0;;3676.0;;
1912;0412200;Vuoksi, Vallinkoski, ala;W;Vedenkorkeus;04.191;Lopetettu;1.1.1911;4.11.1925;Etelä-Karjala;3210.0;;3187.0;;
1915;1400200;Alvajärvi;W;Vedenkorkeus;14.481;Lopetettu;1.1.1910;30.6.1932;Keski-Suomi;11121.0;;11059.0;;
1917;1400310;Elämäjärvi;W;Vedenkorkeus;14.493;Lopetettu;1.1.1947;31.12.1969;Keski-Suomi;12274.0;12241.0;;12229.0;
1918;1400400;Kolima, pohj.;W;Vedenkorkeus;14.472;Lopetettu;1.1.1910;31.12.1950;Keski-Suomi;11084.0;;11023.0;;
1919;1400410;Löytänä;W;Vedenkorkeus;14.438;Lopetettu;1.1.1941;30.6.1948;Keski-Suomi;11636.0;;11576.0;;
1922;1400600;Jäppäjärvi;W;Vedenkorkeus;14.452;Lopetettu;1.1.1910;31.12.1950;Keski-Suomi;11636.0;;11576.0;;
1923;1400700;Kivijärvi, pohj.;W;Vedenkorkeus;14.443;Lopetettu;16.8.1909;31.12.2010;Keski-Suomi;13055.0;13020.0;12990.0;;
1924;1400710;Heitjärvi;W;Vedenkorkeus;14.446;Lopetettu;1.1.1941;31.12.1999;Keski-Suomi;14252.0;14218.0;14190.0;;
1925;1400800;Kivijärvi, etelä;W;Vedenkorkeus;14.443;Lopetettu;1.1.1910;30.4.1992;Keski-Suomi;13055.0;13022.0;12993.0;;
1929;1400910;Hilmon voimalaitos, ala;W;Vedenkorkeus;14.441;Lopetettu;1.1.1958;31.3.1999;Keski-Suomi;61.0;;0.0;;
1932;1401200;Keitele, itä;W;Vedenkorkeus;14.421;Lopetettu;1.1.1910;31.12.1931;Pohjois-Savo;9910.0;;9854.0;;
1933;1401210;Keitele, Neiturintaipale, ylä;W;Vedenkorkeus;14.421;Lopetettu;1.1.1928;30.4.1994;Keski-Suomi;9674.0;9643.0;9618.0;;
1934;1401300;Keitele, Suolahti;W;Vedenkorkeus;14.411;Lopetettu;1.1.1909;31.12.1993;Keski-Suomi;9884.0;9854.0;9829.0;;
1935;1401400;Kyyjärvi;W;Vedenkorkeus;14.643;Lopetettu;1.1.1910;31.12.1998;Keski-Suomi;14962.0;14927.0;14895.0;;
1937;1401420;Vahanka;W;Vedenkorkeus;14.672;Lopetettu;1.1.1963;31.10.1993;Keski-Suomi;16516.0;16481.0;;16468.0;
1942;1401810;Mahlunjärvi;W;Vedenkorkeus;14.621;Lopetettu;1.1.1964;1.6.2003;Keski-Suomi;12038.0;12006.0;;11991.0;
1946;1402100;Kiimasjärvi;W;Vedenkorkeus;14.612;Lopetettu;2.9.1909;28.2.1982;Keski-Suomi;10607.0;10576.0;10550.0;;
1947;1402110;Naarajärvi;W;Vedenkorkeus;14.611;Lopetettu;1.1.1910;6.11.2006;Keski-Suomi;9335.0;9305.0;9279.0;;
1948;1402120;Kiimaskoski;W;Vedenkorkeus;14.612;Lopetettu;13.5.1936;22.12.1980;Keski-Suomi;10604.0;10573.0;10547.0;;
1950;1402200;Kuhnamojärvi;W;Vedenkorkeus;14.332;Lopetettu;1.1.1909;30.4.1993;Keski-Suomi;9031.0;9001.0;8975.0;;
1953;1402309;Vatianjärvi, Kuusaa;W;Vedenkorkeus;14.333;Lopetettu;1.1.1971;31.12.1981;Keski-Suomi;8831.0;;8776.0;;
1954;1402310;Peurunka;W;Vedenkorkeus;14.333;Lopetettu;1.1.1946;30.6.1992;Keski-Suomi;10485.0;10455.0;;;
1957;1402510;Koivujoki;W;Vedenkorkeus;14.751;Lopetettu;1.1.1962;14.4.1975;Pohjois-Savo;11658.0;11626.0;11615.0;;
1958;1402520;Koivujoki;W;Vedenkorkeus;14.752;Lopetettu;15.4.1975;11.12.1994;Pohjois-Savo;11658.0;11626.0;;11615.0;
1959;1402600;Pielavesi, länsi;W;Vedenkorkeus;14.741;Lopetettu;1.1.1910;31.12.1932;Pohjois-Savo;10183.0;;10125.0;;
1960;1402700;Pielavesi, Säviä;W;Vedenkorkeus;14.741;Lopetettu;01.01.1891;31.12.1941;Pohjois-Savo;10041.0;;9984.0;;
1962;1402900;Nilakka, Kolu, ylä;W;Vedenkorkeus;14.722;Lopetettu;01.01.1896;31.5.1994;Pohjois-Savo;10033.0;10003.0;9978.0;;
1963;1403000;Rasvanki, Kolu, ala;W;Vedenkorkeus;14.722;Lopetettu;01.01.1896;31.5.1994;Pohjois-Savo;9584.0;9554.0;9529.0;;
1964;1403100;Hirvijärvi;W;Vedenkorkeus;14.771;Lopetettu;12.7.1909;4.2.1935;Pohjois-Savo;10143.0;;10089.0;;
1965;1403200;Virmasvesi;W;Vedenkorkeus;14.722;Lopetettu;7.7.1909;31.3.1933;Pohjois-Savo;9741.0;;9687.0;;
1969;1403410;Kiesimä;W;Vedenkorkeus;14.761;Lopetettu;1.1.1918;31.12.1932;Pohjois-Savo;10032.0;;9977.0;;
